902.0
952.0
1092.0
1209.0
1249.0
1374.0
1702.0
2148.0
2968.0
3524.0
5389.0
7276.0
8196.0
5250.0
3154.0
2057.0
1616.0
1396.0
1227.0
1186.0
1162.0
1118.0
989.0
919.0
846.0
883.0
808.0
831.0
796.0
719.0
722.0
705.0
680.0
663.0
649.0
650.0
653.0
631.0
623.0
602.0
629.0
597.0
576.0
587.0
593.0
599.0
618.0
676.0
701.0
810.0
826.0
898.0
922.0
1139.0
1408.0
1630.0
1767.0
1804.0
1819.0
1761.0
1595.0
1800.0
1782.0
1850.0
2206.0
2715.0
2673.0
2459.0
2562.0
2886.0
3429.0
4037.0
4065.0
3540.0
2875.0
2554.0
2230.0
2024.0
1749.0
1421.0
1186.0
1083.0
1017.0
959.0
902.0
850.0
850.0
826.0
751.0
761.0
740.0
684.0
711.0
712.0
697.0
695.0
693.0
710.0
739.0
787.0
772.0
881.0
1053.0
1068.0
1177.0
1364.0
1504.0
1532.0
1591.0
1858.0
1778.0
1811.0
1640.0
1808.0
1806.0
2050.0
2494.0
2915.0
2522.0
2098.0
1998.0
2137.0
2155.0
2221.0
2437.0
2567.0
2564.0
2457.0
2170.0
2057.0
1896.0
1574.0
1363.0
1191.0
1090.0
1060.0
1003.0
939.0
927.0
884.0
818.0
775.0
729.0
706.0
735.0
717.0
695.0
695.0
677.0
681.0
717.0
741.0
760.0
861.0
965.0
1101.0
1133.0
1178.0
1230.0
1297.0
1445.0
1577.0
1636.0
1758.0
1595.0
1889.0
1886.0
2079.0
2305.0
2547.0
2419.0
2082.0
1968.0
2182.0
2409.0
2806.0
2970.0
2941.0
2641.0
2424.0
2086.0
1893.0
1604.0
1375.0
1372.0
1243.0
1080.0
980.0
931.0
878.0
850.0
840.0
774.0
764.0
748.0
720.0
708.0
701.0
705.0
699.0
705.0
723.0
744.0
763.0
809.0
903.0
957.0
1041.0
1082.0
1180.0
1210.0
1326.0
1377.0
1512.0
1594.0
1644.0
1465.0
1700.0
1632.0
1618.0
1709.0
1954.0
2278.0
2199.0
2230.0
2921.0
3880.0
4928.0
5352.0
5805.0
5050.0
4059.0
3229.0
2592.0
2172.0
1776.0
1508.0
1331.0
1180.0
1046.0
947.0
922.0
873.0
828.0
770.0
727.0
713.0
662.0
646.0
665.0
638.0
627.0
634.0
648.0
684.0
710.0
771.0
903.0
1009.0
1114.0
1221.0
1275.0
1334.0
1404.0
1543.0
1659.0
1747.0
1953.0
2194.0
1969.0
2045.0
1938.0
1870.0
1942.0
2100.0
2133.0
1971.0
2191.0
2555.0
3116.0
3484.0
3499.0
3447.0
3220.0
2711.0
2348.0
2021.0
1699.0
1462.0
1378.0
1381.0
2129.0
1885.0
1818.0
1892.0
1760.0
1743.0
1907.0
1895.0
1686.0
1490.0
1337.0
1278.0
1257.0
1324.0
1276.0
1302.0
1481.0
1915.0
2498.0
3361.0
3790.0
4254.0
4926.0
5424.0
6037.0
7112.0
6533.0
5722.0
4468.0
3587.0
2655.0
2560.0
2190.0
2032.0
2055.0
2199.0
2169.0
1916.0
1860.0
1861.0
1910.0
1944.0
2000.0
1968.0
1888.0
1793.0
1619.0
1511.0
1350.0
1257.0
1123.0
1110.0
1149.0
1088.0
1060.0
1042.0
989.0
965.0
858.0
808.0
786.0
765.0
760.0
752.0
737.0
744.0
757.0
754.0
804.0
846.0
924.0
1030.0
1187.0
1315.0
1335.0
1430.0
1421.0
1566.0
1596.0
1685.0
1758.0
1864.0
1661.0
1960.0
1943.0
2113.0
2512.0
2917.0
2978.0
2726.0
3089.0
3554.0
3601.0
3784.0
4077.0
3565.0
2980.0
2482.0
2076.0
1776.0
1589.0
1405.0
1228.0
1126.0
1055.0
1013.0
965.0
937.0
882.0
859.0
811.0
744.0
714.0
651.0
639.0
626.0
610.0
604.0
597.0
616.0
634.0
717.0
821.0
951.0
1127.0
1343.0
1521.0
1587.0
1640.0
1608.0
1638.0
1788.0
1797.0
1880.0
1785.0
2033.0
1981.0
2094.0
2370.0
2741.0
2860.0
2500.0
2411.0
2475.0
2507.0
2348.0
2501.0
2710.0
2519.0
2586.0
2556.0
2162.0
1936.0
1801.0
1799.0
1785.0
1729.0
1625.0
1651.0
1624.0
1537.0
